rows,cols,vptCorrect,noOfBlocks,participant,group
3,3,TRUE,3,697,BAC
3,3,TRUE,3,697,BAC
3,3,TRUE,3,697,BAC
3,3,TRUE,4,697,BAC
3,3,TRUE,4,697,BAC
3,3,TRUE,4,697,BAC
4,4,TRUE,5,697,BAC
4,4,TRUE,5,697,BAC
4,4,TRUE,5,697,BAC
4,4,TRUE,6,697,BAC
4,4,TRUE,6,697,BAC
4,4,TRUE,6,697,BAC
4,4,TRUE,7,697,BAC
4,4,TRUE,7,697,BAC
4,4,TRUE,7,697,BAC
4,4,TRUE,8,697,BAC
4,4,TRUE,8,697,BAC
4,4,TRUE,8,697,BAC
5,5,TRUE,9,697,BAC
5,5,TRUE,9,697,BAC
5,5,FALSE,9,697,BAC
5,5,TRUE,10,697,BAC
5,5,FALSE,10,697,BAC
5,5,TRUE,10,697,BAC
5,5,TRUE,11,697,BAC
5,5,FALSE,11,697,BAC
5,5,FALSE,11,697,BAC
2,2,TRUE,2,698,ACB
2,2,TRUE,2,698,ACB
2,2,TRUE,2,698,ACB
3,3,TRUE,3,698,ACB
3,3,TRUE,3,698,ACB
3,3,TRUE,3,698,ACB
3,3,TRUE,4,698,ACB
3,3,TRUE,4,698,ACB
3,3,TRUE,4,698,ACB
4,4,TRUE,5,698,ACB
4,4,TRUE,5,698,ACB
4,4,TRUE,5,698,ACB
4,4,TRUE,6,698,ACB
4,4,TRUE,6,698,ACB
4,4,FALSE,6,698,ACB
4,4,TRUE,7,698,ACB
4,4,TRUE,7,698,ACB
4,4,TRUE,7,698,ACB
4,4,TRUE,8,698,ACB
4,4,FALSE,8,698,ACB
4,4,TRUE,8,698,ACB
5,5,TRUE,9,698,ACB
5,5,FALSE,9,698,ACB
5,5,TRUE,9,698,ACB
5,5,TRUE,10,698,ACB
5,5,FALSE,10,698,ACB
5,5,FALSE,10,698,ACB
2,2,TRUE,2,700,ABC
2,2,TRUE,2,700,ABC
2,2,TRUE,2,700,ABC
3,3,TRUE,3,700,ABC
3,3,TRUE,3,700,ABC
3,3,TRUE,3,700,ABC
3,3,TRUE,4,700,ABC
3,3,TRUE,4,700,ABC
3,3,TRUE,4,700,ABC
4,4,TRUE,5,700,ABC
4,4,TRUE,5,700,ABC
4,4,TRUE,5,700,ABC
4,4,TRUE,6,700,ABC
4,4,TRUE,6,700,ABC
4,4,TRUE,6,700,ABC
4,4,TRUE,7,700,ABC
4,4,TRUE,7,700,ABC
4,4,TRUE,7,700,ABC
4,4,FALSE,8,700,ABC
4,4,TRUE,8,700,ABC
4,4,FALSE,8,700,ABC
2,2,TRUE,2,702,CAB
2,2,TRUE,2,702,CAB
2,2,TRUE,2,702,CAB
3,3,TRUE,3,702,CAB
3,3,TRUE,3,702,CAB
3,3,TRUE,3,702,CAB
3,3,TRUE,4,702,CAB
3,3,TRUE,4,702,CAB
3,3,TRUE,4,702,CAB
4,4,TRUE,5,702,CAB
4,4,TRUE,5,702,CAB
4,4,TRUE,5,702,CAB
4,4,TRUE,6,702,CAB
4,4,TRUE,6,702,CAB
4,4,TRUE,6,702,CAB
4,4,TRUE,7,702,CAB
4,4,TRUE,7,702,CAB
4,4,FALSE,7,702,CAB
4,4,TRUE,8,702,CAB
4,4,TRUE,8,702,CAB
4,4,TRUE,8,702,CAB
5,5,TRUE,9,702,CAB
5,5,TRUE,9,702,CAB
5,5,FALSE,9,702,CAB
5,5,TRUE,10,702,CAB
5,5,TRUE,10,702,CAB
5,5,FALSE,10,702,CAB
5,5,FALSE,11,702,CAB
5,5,TRUE,11,702,CAB
5,5,FALSE,11,702,CAB
2,2,TRUE,2,704,BCA
2,2,TRUE,2,704,BCA
2,2,TRUE,2,704,BCA
3,3,TRUE,3,704,BCA
3,3,TRUE,3,704,BCA
3,3,TRUE,3,704,BCA
3,3,TRUE,4,704,BCA
3,3,TRUE,4,704,BCA
3,3,TRUE,4,704,BCA
4,4,TRUE,5,704,BCA
4,4,TRUE,5,704,BCA
4,4,TRUE,5,704,BCA
4,4,TRUE,6,704,BCA
4,4,TRUE,6,704,BCA
4,4,TRUE,6,704,BCA
4,4,TRUE,7,704,BCA
4,4,TRUE,7,704,BCA
4,4,TRUE,7,704,BCA
4,4,TRUE,8,704,BCA
4,4,TRUE,8,704,BCA
4,4,TRUE,8,704,BCA
5,5,TRUE,9,704,BCA
5,5,TRUE,9,704,BCA
5,5,TRUE,9,704,BCA
5,5,FALSE,10,704,BCA
5,5,TRUE,10,704,BCA
5,5,TRUE,10,704,BCA
5,5,FALSE,11,704,BCA
5,5,FALSE,11,704,BCA
2,2,TRUE,2,705,ACB
2,2,TRUE,2,705,ACB
2,2,TRUE,2,705,ACB
3,3,TRUE,3,705,ACB
3,3,TRUE,3,705,ACB
3,3,TRUE,3,705,ACB
3,3,TRUE,4,705,ACB
3,3,TRUE,4,705,ACB
3,3,TRUE,4,705,ACB
4,4,TRUE,5,705,ACB
4,4,TRUE,5,705,ACB
4,4,TRUE,5,705,ACB
4,4,TRUE,6,705,ACB
4,4,TRUE,6,705,ACB
4,4,TRUE,6,705,ACB
4,4,TRUE,7,705,ACB
4,4,TRUE,7,705,ACB
4,4,TRUE,7,705,ACB
4,4,FALSE,8,705,ACB
4,4,TRUE,8,705,ACB
4,4,TRUE,8,705,ACB
5,5,TRUE,9,705,ACB
5,5,TRUE,9,705,ACB
5,5,FALSE,9,705,ACB
5,5,FALSE,10,705,ACB
5,5,TRUE,10,705,ACB
5,5,FALSE,10,705,ACB
2,2,TRUE,2,706,CAB
2,2,TRUE,2,706,CAB
2,2,TRUE,2,706,CAB
3,3,TRUE,3,706,CAB
3,3,TRUE,3,706,CAB
3,3,TRUE,3,706,CAB
3,3,TRUE,4,706,CAB
3,3,TRUE,4,706,CAB
3,3,TRUE,4,706,CAB
4,4,TRUE,5,706,CAB
4,4,TRUE,5,706,CAB
4,4,TRUE,5,706,CAB
4,4,TRUE,6,706,CAB
4,4,TRUE,6,706,CAB
4,4,TRUE,6,706,CAB
4,4,TRUE,7,706,CAB
4,4,FALSE,7,706,CAB
4,4,TRUE,7,706,CAB
4,4,TRUE,8,706,CAB
4,4,TRUE,8,706,CAB
4,4,TRUE,8,706,CAB
5,5,TRUE,9,706,CAB
5,5,TRUE,9,706,CAB
5,5,FALSE,9,706,CAB
5,5,FALSE,10,706,CAB
5,5,TRUE,10,706,CAB
5,5,FALSE,10,706,CAB
2,2,TRUE,2,708,CAB
2,2,TRUE,2,708,CAB
2,2,TRUE,2,708,CAB
3,3,TRUE,3,708,CAB
3,3,TRUE,3,708,CAB
3,3,TRUE,3,708,CAB
3,3,TRUE,4,708,CAB
3,3,TRUE,4,708,CAB
3,3,TRUE,4,708,CAB
4,4,TRUE,5,708,CAB
4,4,TRUE,5,708,CAB
4,4,TRUE,5,708,CAB
4,4,TRUE,6,708,CAB
4,4,TRUE,6,708,CAB
4,4,TRUE,6,708,CAB
4,4,TRUE,7,708,CAB
4,4,TRUE,7,708,CAB
4,4,TRUE,7,708,CAB
4,4,TRUE,8,708,CAB
4,4,TRUE,8,708,CAB
4,4,FALSE,8,708,CAB
5,5,TRUE,9,708,CAB
5,5,TRUE,9,708,CAB
5,5,FALSE,9,708,CAB
5,5,FALSE,10,708,CAB
5,5,FALSE,10,708,CAB
2,2,TRUE,2,712,CAB
2,2,TRUE,2,712,CAB
2,2,TRUE,2,712,CAB
3,3,TRUE,3,712,CAB
3,3,TRUE,3,712,CAB
3,3,TRUE,3,712,CAB
3,3,TRUE,4,712,CAB
3,3,TRUE,4,712,CAB
3,3,TRUE,4,712,CAB
4,4,TRUE,5,712,CAB
4,4,TRUE,5,712,CAB
4,4,TRUE,5,712,CAB
4,4,TRUE,6,712,CAB
4,4,TRUE,6,712,CAB
4,4,TRUE,6,712,CAB
4,4,TRUE,7,712,CAB
4,4,TRUE,7,712,CAB
4,4,TRUE,7,712,CAB
4,4,TRUE,8,712,CAB
4,4,TRUE,8,712,CAB
4,4,TRUE,8,712,CAB
5,5,TRUE,9,712,CAB
5,5,TRUE,9,712,CAB
5,5,TRUE,9,712,CAB
5,5,FALSE,10,712,CAB
5,5,FALSE,10,712,CAB
2,2,TRUE,2,713,CBA
2,2,TRUE,2,713,CBA
2,2,TRUE,2,713,CBA
3,3,TRUE,3,713,CBA
3,3,TRUE,3,713,CBA
3,3,TRUE,3,713,CBA
3,3,TRUE,4,713,CBA
3,3,TRUE,4,713,CBA
3,3,TRUE,4,713,CBA
4,4,FALSE,5,713,CBA
4,4,TRUE,5,713,CBA
4,4,TRUE,5,713,CBA
4,4,TRUE,6,713,CBA
4,4,TRUE,6,713,CBA
4,4,TRUE,6,713,CBA
4,4,TRUE,7,713,CBA
4,4,TRUE,7,713,CBA
4,4,TRUE,7,713,CBA
4,4,TRUE,8,713,CBA
4,4,TRUE,8,713,CBA
4,4,FALSE,8,713,CBA
5,5,FALSE,9,713,CBA
5,5,FALSE,9,713,CBA
2,2,TRUE,2,714,ACB
2,2,TRUE,2,714,ACB
2,2,TRUE,2,714,ACB
3,3,TRUE,3,714,ACB
3,3,TRUE,3,714,ACB
3,3,TRUE,3,714,ACB
3,3,TRUE,4,714,ACB
3,3,TRUE,4,714,ACB
3,3,TRUE,4,714,ACB
4,4,TRUE,5,714,ACB
4,4,TRUE,5,714,ACB
4,4,TRUE,5,714,ACB
4,4,TRUE,6,714,ACB
4,4,TRUE,6,714,ACB
4,4,TRUE,6,714,ACB
4,4,TRUE,7,714,ACB
4,4,TRUE,7,714,ACB
4,4,TRUE,7,714,ACB
4,4,TRUE,8,714,ACB
4,4,TRUE,8,714,ACB
4,4,FALSE,8,714,ACB
5,5,TRUE,9,714,ACB
5,5,TRUE,9,714,ACB
5,5,TRUE,9,714,ACB
5,5,TRUE,10,714,ACB
5,5,TRUE,10,714,ACB
5,5,FALSE,10,714,ACB
5,5,TRUE,11,714,ACB
5,5,FALSE,11,714,ACB
5,5,FALSE,11,714,ACB
2,2,TRUE,2,715,BAC
2,2,TRUE,2,715,BAC
2,2,TRUE,2,715,BAC
3,3,TRUE,3,715,BAC
3,3,TRUE,3,715,BAC
3,3,TRUE,3,715,BAC
3,3,TRUE,4,715,BAC
3,3,TRUE,4,715,BAC
3,3,TRUE,4,715,BAC
4,4,TRUE,5,715,BAC
4,4,TRUE,5,715,BAC
4,4,TRUE,5,715,BAC
4,4,TRUE,6,715,BAC
4,4,TRUE,6,715,BAC
4,4,TRUE,6,715,BAC
4,4,TRUE,7,715,BAC
4,4,TRUE,7,715,BAC
4,4,TRUE,7,715,BAC
4,4,TRUE,8,715,BAC
4,4,TRUE,8,715,BAC
4,4,TRUE,8,715,BAC
5,5,TRUE,9,715,BAC
5,5,TRUE,9,715,BAC
5,5,TRUE,9,715,BAC
5,5,TRUE,10,715,BAC
5,5,TRUE,10,715,BAC
5,5,TRUE,10,715,BAC
5,5,TRUE,11,715,BAC
5,5,TRUE,11,715,BAC
5,5,FALSE,11,715,BAC
5,5,FALSE,12,715,BAC
5,5,TRUE,12,715,BAC
5,5,TRUE,12,715,BAC
6,6,TRUE,13,715,BAC
6,6,FALSE,13,715,BAC
6,6,TRUE,13,715,BAC
6,6,FALSE,14,715,BAC
6,6,FALSE,14,715,BAC
2,2,TRUE,2,717,ACB
2,2,TRUE,2,717,ACB
2,2,TRUE,2,717,ACB
3,3,TRUE,3,717,ACB
3,3,TRUE,3,717,ACB
3,3,TRUE,3,717,ACB
3,3,TRUE,4,717,ACB
3,3,TRUE,4,717,ACB
3,3,TRUE,4,717,ACB
4,4,TRUE,5,717,ACB
4,4,TRUE,5,717,ACB
4,4,TRUE,5,717,ACB
4,4,TRUE,6,717,ACB
4,4,TRUE,6,717,ACB
4,4,FALSE,6,717,ACB
4,4,TRUE,7,717,ACB
4,4,FALSE,7,717,ACB
4,4,TRUE,7,717,ACB
4,4,FALSE,8,717,ACB
4,4,TRUE,8,717,ACB
4,4,FALSE,8,717,ACB
2,2,TRUE,2,719,CBA
2,2,TRUE,2,719,CBA
2,2,TRUE,2,719,CBA
3,3,TRUE,3,719,CBA
3,3,TRUE,3,719,CBA
3,3,TRUE,3,719,CBA
3,3,TRUE,4,719,CBA
3,3,TRUE,4,719,CBA
3,3,TRUE,4,719,CBA
4,4,TRUE,5,719,CBA
4,4,TRUE,5,719,CBA
4,4,TRUE,5,719,CBA
4,4,TRUE,6,719,CBA
4,4,FALSE,6,719,CBA
4,4,TRUE,6,719,CBA
4,4,TRUE,7,719,CBA
4,4,TRUE,7,719,CBA
4,4,TRUE,7,719,CBA
4,4,FALSE,8,719,CBA
4,4,TRUE,8,719,CBA
4,4,TRUE,8,719,CBA
5,5,FALSE,9,719,CBA
5,5,TRUE,9,719,CBA
5,5,FALSE,9,719,CBA
2,2,TRUE,2,721,BAC
2,2,TRUE,2,721,BAC
2,2,TRUE,2,721,BAC
3,3,TRUE,3,721,BAC
3,3,TRUE,3,721,BAC
3,3,TRUE,3,721,BAC
3,3,TRUE,4,721,BAC
3,3,TRUE,4,721,BAC
3,3,TRUE,4,721,BAC
4,4,TRUE,5,721,BAC
4,4,TRUE,5,721,BAC
4,4,TRUE,5,721,BAC
4,4,TRUE,6,721,BAC
4,4,TRUE,6,721,BAC
4,4,TRUE,6,721,BAC
4,4,TRUE,7,721,BAC
4,4,TRUE,7,721,BAC
4,4,TRUE,7,721,BAC
4,4,TRUE,8,721,BAC
4,4,TRUE,8,721,BAC
4,4,TRUE,8,721,BAC
5,5,TRUE,9,721,BAC
5,5,TRUE,9,721,BAC
5,5,TRUE,9,721,BAC
5,5,TRUE,10,721,BAC
5,5,FALSE,10,721,BAC
5,5,FALSE,10,721,BAC
2,2,TRUE,2,723,ACB
2,2,TRUE,2,723,ACB
2,2,TRUE,2,723,ACB
3,3,FALSE,3,723,ACB
3,3,TRUE,3,723,ACB
3,3,TRUE,3,723,ACB
3,3,TRUE,4,723,ACB
3,3,TRUE,4,723,ACB
3,3,TRUE,4,723,ACB
4,4,TRUE,5,723,ACB
4,4,FALSE,5,723,ACB
4,4,FALSE,5,723,ACB
2,2,TRUE,2,724,CAB
2,2,TRUE,2,724,CAB
2,2,TRUE,2,724,CAB
3,3,TRUE,3,724,CAB
3,3,TRUE,3,724,CAB
3,3,TRUE,3,724,CAB
3,3,TRUE,4,724,CAB
3,3,TRUE,4,724,CAB
3,3,TRUE,4,724,CAB
4,4,TRUE,5,724,CAB
4,4,TRUE,5,724,CAB
4,4,TRUE,5,724,CAB
4,4,TRUE,6,724,CAB
4,4,TRUE,6,724,CAB
4,4,TRUE,6,724,CAB
4,4,TRUE,7,724,CAB
4,4,TRUE,7,724,CAB
4,4,TRUE,7,724,CAB
4,4,TRUE,8,724,CAB
4,4,TRUE,8,724,CAB
4,4,TRUE,8,724,CAB
5,5,TRUE,9,724,CAB
5,5,TRUE,9,724,CAB
5,5,TRUE,9,724,CAB
5,5,TRUE,10,724,CAB
5,5,TRUE,10,724,CAB
5,5,TRUE,10,724,CAB
5,5,FALSE,11,724,CAB
5,5,TRUE,11,724,CAB
5,5,FALSE,11,724,CAB
2,2,TRUE,2,725,ABC
2,2,TRUE,2,725,ABC
2,2,TRUE,2,725,ABC
3,3,TRUE,3,725,ABC
3,3,TRUE,3,725,ABC
3,3,TRUE,3,725,ABC
3,3,TRUE,4,725,ABC
3,3,TRUE,4,725,ABC
3,3,TRUE,4,725,ABC
4,4,TRUE,5,725,ABC
4,4,FALSE,5,725,ABC
4,4,TRUE,5,725,ABC
4,4,TRUE,6,725,ABC
4,4,FALSE,6,725,ABC
4,4,TRUE,6,725,ABC
4,4,TRUE,7,725,ABC
4,4,TRUE,7,725,ABC
4,4,TRUE,7,725,ABC
4,4,TRUE,8,725,ABC
4,4,FALSE,8,725,ABC
4,4,FALSE,8,725,ABC
2,2,TRUE,2,726,CAB
2,2,TRUE,2,726,CAB
2,2,TRUE,2,726,CAB
3,3,TRUE,3,726,CAB
3,3,TRUE,3,726,CAB
3,3,TRUE,3,726,CAB
3,3,TRUE,4,726,CAB
3,3,TRUE,4,726,CAB
3,3,TRUE,4,726,CAB
4,4,TRUE,5,726,CAB
4,4,TRUE,5,726,CAB
4,4,TRUE,5,726,CAB
4,4,TRUE,6,726,CAB
4,4,TRUE,6,726,CAB
4,4,TRUE,6,726,CAB
4,4,TRUE,7,726,CAB
4,4,TRUE,7,726,CAB
4,4,TRUE,7,726,CAB
4,4,TRUE,8,726,CAB
4,4,TRUE,8,726,CAB
4,4,TRUE,8,726,CAB
5,5,TRUE,9,726,CAB
5,5,FALSE,9,726,CAB
5,5,TRUE,9,726,CAB
5,5,TRUE,10,726,CAB
5,5,TRUE,10,726,CAB
5,5,TRUE,10,726,CAB
5,5,FALSE,11,726,CAB
5,5,TRUE,11,726,CAB
5,5,FALSE,11,726,CAB
2,2,TRUE,2,727,BAC
2,2,TRUE,2,727,BAC
2,2,TRUE,2,727,BAC
3,3,TRUE,3,727,BAC
3,3,TRUE,3,727,BAC
3,3,TRUE,3,727,BAC
3,3,TRUE,4,727,BAC
3,3,TRUE,4,727,BAC
3,3,TRUE,4,727,BAC
4,4,TRUE,5,727,BAC
4,4,TRUE,5,727,BAC
4,4,TRUE,5,727,BAC
4,4,TRUE,6,727,BAC
4,4,TRUE,6,727,BAC
4,4,FALSE,6,727,BAC
4,4,FALSE,7,727,BAC
4,4,TRUE,7,727,BAC
4,4,TRUE,7,727,BAC
4,4,FALSE,8,727,BAC
4,4,FALSE,8,727,BAC
2,2,TRUE,2,730,CAB
2,2,TRUE,2,730,CAB
2,2,TRUE,2,730,CAB
3,3,TRUE,3,730,CAB
3,3,TRUE,3,730,CAB
3,3,TRUE,3,730,CAB
3,3,TRUE,4,730,CAB
3,3,TRUE,4,730,CAB
3,3,TRUE,4,730,CAB
4,4,TRUE,5,730,CAB
4,4,TRUE,5,730,CAB
4,4,TRUE,5,730,CAB
4,4,TRUE,6,730,CAB
4,4,TRUE,6,730,CAB
4,4,TRUE,6,730,CAB
4,4,TRUE,7,730,CAB
4,4,TRUE,7,730,CAB
4,4,TRUE,7,730,CAB
4,4,TRUE,8,730,CAB
4,4,TRUE,8,730,CAB
4,4,TRUE,8,730,CAB
5,5,FALSE,9,730,CAB
5,5,FALSE,9,730,CAB
2,2,TRUE,2,731,ACB
2,2,TRUE,2,731,ACB
2,2,TRUE,2,731,ACB
3,3,TRUE,3,731,ACB
3,3,TRUE,3,731,ACB
3,3,TRUE,3,731,ACB
3,3,TRUE,4,731,ACB
3,3,TRUE,4,731,ACB
3,3,TRUE,4,731,ACB
4,4,TRUE,5,731,ACB
4,4,TRUE,5,731,ACB
4,4,TRUE,5,731,ACB
4,4,TRUE,6,731,ACB
4,4,TRUE,6,731,ACB
4,4,TRUE,6,731,ACB
4,4,TRUE,7,731,ACB
4,4,TRUE,7,731,ACB
4,4,TRUE,7,731,ACB
4,4,FALSE,8,731,ACB
4,4,TRUE,8,731,ACB
4,4,TRUE,8,731,ACB
5,5,TRUE,9,731,ACB
5,5,TRUE,9,731,ACB
5,5,TRUE,9,731,ACB
5,5,TRUE,10,731,ACB
5,5,TRUE,10,731,ACB
5,5,FALSE,10,731,ACB
5,5,TRUE,11,731,ACB
5,5,TRUE,11,731,ACB
5,5,FALSE,11,731,ACB
5,5,FALSE,12,731,ACB
5,5,FALSE,12,731,ACB
2,2,TRUE,2,732,CAB
2,2,TRUE,2,732,CAB
2,2,TRUE,2,732,CAB
3,3,TRUE,3,732,CAB
3,3,TRUE,3,732,CAB
3,3,TRUE,3,732,CAB
3,3,TRUE,4,732,CAB
3,3,TRUE,4,732,CAB
3,3,TRUE,4,732,CAB
4,4,TRUE,5,732,CAB
4,4,TRUE,5,732,CAB
4,4,TRUE,5,732,CAB
4,4,TRUE,6,732,CAB
4,4,TRUE,6,732,CAB
4,4,TRUE,6,732,CAB
4,4,TRUE,7,732,CAB
4,4,TRUE,7,732,CAB
4,4,TRUE,7,732,CAB
4,4,TRUE,8,732,CAB
4,4,FALSE,8,732,CAB
4,4,FALSE,8,732,CAB
2,2,TRUE,2,733,BAC
2,2,TRUE,2,733,BAC
2,2,TRUE,2,733,BAC
3,3,TRUE,3,733,BAC
3,3,TRUE,3,733,BAC
3,3,TRUE,3,733,BAC
3,3,TRUE,4,733,BAC
3,3,TRUE,4,733,BAC
3,3,TRUE,4,733,BAC
4,4,TRUE,5,733,BAC
4,4,TRUE,5,733,BAC
4,4,TRUE,5,733,BAC
4,4,TRUE,6,733,BAC
4,4,TRUE,6,733,BAC
4,4,TRUE,6,733,BAC
4,4,TRUE,7,733,BAC
4,4,TRUE,7,733,BAC
4,4,TRUE,7,733,BAC
4,4,TRUE,8,733,BAC
4,4,TRUE,8,733,BAC
4,4,TRUE,8,733,BAC
5,5,TRUE,9,733,BAC
5,5,TRUE,9,733,BAC
5,5,FALSE,9,733,BAC
5,5,TRUE,10,733,BAC
5,5,FALSE,10,733,BAC
5,5,TRUE,10,733,BAC
5,5,FALSE,11,733,BAC
5,5,FALSE,11,733,BAC
2,2,TRUE,2,734,BCA
2,2,TRUE,2,734,BCA
2,2,TRUE,2,734,BCA
3,3,TRUE,3,734,BCA
3,3,TRUE,3,734,BCA
3,3,TRUE,3,734,BCA
3,3,TRUE,4,734,BCA
3,3,TRUE,4,734,BCA
3,3,TRUE,4,734,BCA
4,4,TRUE,5,734,BCA
4,4,TRUE,5,734,BCA
4,4,TRUE,5,734,BCA
4,4,TRUE,6,734,BCA
4,4,TRUE,6,734,BCA
4,4,TRUE,6,734,BCA
4,4,TRUE,7,734,BCA
4,4,TRUE,7,734,BCA
4,4,TRUE,7,734,BCA
4,4,TRUE,8,734,BCA
4,4,TRUE,8,734,BCA
4,4,TRUE,8,734,BCA
5,5,TRUE,9,734,BCA
5,5,TRUE,9,734,BCA
5,5,TRUE,9,734,BCA
5,5,FALSE,10,734,BCA
5,5,TRUE,10,734,BCA
5,5,FALSE,10,734,BCA
2,2,TRUE,2,736,ACB
2,2,TRUE,2,736,ACB
2,2,TRUE,2,736,ACB
3,3,TRUE,3,736,ACB
3,3,TRUE,3,736,ACB
3,3,TRUE,3,736,ACB
3,3,TRUE,4,736,ACB
3,3,TRUE,4,736,ACB
3,3,TRUE,4,736,ACB
4,4,TRUE,5,736,ACB
4,4,TRUE,5,736,ACB
4,4,TRUE,5,736,ACB
4,4,TRUE,6,736,ACB
4,4,TRUE,6,736,ACB
4,4,TRUE,6,736,ACB
4,4,TRUE,7,736,ACB
4,4,TRUE,7,736,ACB
4,4,TRUE,7,736,ACB
4,4,TRUE,8,736,ACB
4,4,TRUE,8,736,ACB
4,4,FALSE,8,736,ACB
5,5,TRUE,9,736,ACB
5,5,TRUE,9,736,ACB
5,5,TRUE,9,736,ACB
5,5,TRUE,10,736,ACB
5,5,TRUE,10,736,ACB
5,5,TRUE,10,736,ACB
5,5,FALSE,11,736,ACB
5,5,FALSE,11,736,ACB
2,2,TRUE,2,738,CAB
2,2,TRUE,2,738,CAB
2,2,TRUE,2,738,CAB
3,3,TRUE,3,738,CAB
3,3,TRUE,3,738,CAB
3,3,TRUE,3,738,CAB
3,3,TRUE,4,738,CAB
3,3,TRUE,4,738,CAB
3,3,TRUE,4,738,CAB
4,4,TRUE,5,738,CAB
4,4,TRUE,5,738,CAB
4,4,TRUE,5,738,CAB
4,4,TRUE,6,738,CAB
4,4,TRUE,6,738,CAB
4,4,TRUE,6,738,CAB
4,4,TRUE,7,738,CAB
4,4,TRUE,7,738,CAB
4,4,TRUE,7,738,CAB
4,4,FALSE,8,738,CAB
4,4,TRUE,8,738,CAB
4,4,TRUE,8,738,CAB
5,5,TRUE,9,738,CAB
5,5,TRUE,9,738,CAB
5,5,TRUE,9,738,CAB
5,5,TRUE,10,738,CAB
5,5,TRUE,10,738,CAB
5,5,TRUE,10,738,CAB
5,5,FALSE,11,738,CAB
5,5,FALSE,11,738,CAB
2,2,TRUE,2,739,BCA
2,2,TRUE,2,739,BCA
2,2,TRUE,2,739,BCA
3,3,TRUE,3,739,BCA
3,3,TRUE,3,739,BCA
3,3,TRUE,3,739,BCA
3,3,TRUE,4,739,BCA
3,3,TRUE,4,739,BCA
3,3,TRUE,4,739,BCA
4,4,TRUE,5,739,BCA
4,4,TRUE,5,739,BCA
4,4,TRUE,5,739,BCA
4,4,TRUE,6,739,BCA
4,4,TRUE,6,739,BCA
4,4,TRUE,6,739,BCA
4,4,TRUE,7,739,BCA
4,4,TRUE,7,739,BCA
4,4,TRUE,7,739,BCA
4,4,TRUE,8,739,BCA
4,4,TRUE,8,739,BCA
4,4,TRUE,8,739,BCA
5,5,TRUE,9,739,BCA
5,5,TRUE,9,739,BCA
5,5,TRUE,9,739,BCA
5,5,TRUE,10,739,BCA
5,5,FALSE,10,739,BCA
5,5,TRUE,10,739,BCA
5,5,FALSE,11,739,BCA
5,5,FALSE,11,739,BCA
2,2,TRUE,2,740,BCA
2,2,TRUE,2,740,BCA
2,2,TRUE,2,740,BCA
3,3,TRUE,3,740,BCA
3,3,TRUE,3,740,BCA
3,3,TRUE,3,740,BCA
3,3,TRUE,4,740,BCA
3,3,TRUE,4,740,BCA
3,3,TRUE,4,740,BCA
4,4,TRUE,5,740,BCA
4,4,TRUE,5,740,BCA
4,4,TRUE,5,740,BCA
4,4,TRUE,6,740,BCA
4,4,TRUE,6,740,BCA
4,4,TRUE,6,740,BCA
4,4,TRUE,7,740,BCA
4,4,FALSE,7,740,BCA
4,4,TRUE,7,740,BCA
4,4,TRUE,8,740,BCA
4,4,TRUE,8,740,BCA
4,4,TRUE,8,740,BCA
5,5,TRUE,9,740,BCA
5,5,TRUE,9,740,BCA
5,5,TRUE,9,740,BCA
5,5,TRUE,10,740,BCA
5,5,TRUE,10,740,BCA
5,5,FALSE,10,740,BCA
5,5,FALSE,11,740,BCA
5,5,FALSE,11,740,BCA
2,2,TRUE,2,741,ACB
2,2,TRUE,2,741,ACB
2,2,TRUE,2,741,ACB
3,3,TRUE,3,741,ACB
3,3,TRUE,3,741,ACB
3,3,TRUE,3,741,ACB
3,3,TRUE,4,741,ACB
3,3,TRUE,4,741,ACB
3,3,TRUE,4,741,ACB
4,4,TRUE,5,741,ACB
4,4,TRUE,5,741,ACB
4,4,TRUE,5,741,ACB
4,4,TRUE,6,741,ACB
4,4,TRUE,6,741,ACB
4,4,TRUE,6,741,ACB
4,4,TRUE,7,741,ACB
4,4,TRUE,7,741,ACB
4,4,TRUE,7,741,ACB
4,4,TRUE,8,741,ACB
4,4,TRUE,8,741,ACB
4,4,TRUE,8,741,ACB
5,5,TRUE,9,741,ACB
5,5,TRUE,9,741,ACB
5,5,TRUE,9,741,ACB
5,5,TRUE,10,741,ACB
5,5,FALSE,10,741,ACB
5,5,FALSE,10,741,ACB
2,2,TRUE,2,742,ABC
2,2,TRUE,2,742,ABC
2,2,TRUE,2,742,ABC
3,3,TRUE,3,742,ABC
3,3,TRUE,3,742,ABC
3,3,TRUE,3,742,ABC
3,3,TRUE,4,742,ABC
3,3,TRUE,4,742,ABC
3,3,TRUE,4,742,ABC
4,4,TRUE,5,742,ABC
4,4,TRUE,5,742,ABC
4,4,TRUE,5,742,ABC
4,4,TRUE,6,742,ABC
4,4,TRUE,6,742,ABC
4,4,TRUE,6,742,ABC
4,4,TRUE,7,742,ABC
4,4,TRUE,7,742,ABC
4,4,TRUE,7,742,ABC
4,4,TRUE,8,742,ABC
4,4,TRUE,8,742,ABC
4,4,TRUE,8,742,ABC
5,5,TRUE,9,742,ABC
5,5,FALSE,9,742,ABC
5,5,TRUE,9,742,ABC
5,5,FALSE,10,742,ABC
5,5,TRUE,10,742,ABC
5,5,FALSE,10,742,ABC
2,2,TRUE,2,743,CBA
2,2,TRUE,2,743,CBA
2,2,TRUE,2,743,CBA
3,3,TRUE,3,743,CBA
